Word 1	Word 2	Count	perMillion
Salisbury	and 	269	1.249138228127
seize	power 	269	1.249138228127
Series	game 	269	1.249138228127
sleep	on 	269	1.249138228127
sociology	at 	269	1.249138228127
spawned	two 	269	1.249138228127
standpoint	of 	269	1.249138228127
steering	column 	269	1.249138228127
stranded	DNA 	269	1.249138228127
suburban	development 	269	1.249138228127
Sugar	Ray 	269	1.249138228127
superiority	in 	269	1.249138228127
suspension	system 	269	1.249138228127
teenagers	and 	269	1.249138228127
theater	is 	269	1.249138228127
topology	is 	269	1.249138228127
Triple	Alliance 	269	1.249138228127
uncover	the 	269	1.249138228127
undoubtedly	the 	269	1.249138228127
unions	were 	269	1.249138228127
upkeep	of 	269	1.249138228127
varied	as 	269	1.249138228127
vernal	equinox 	269	1.249138228127
Warm	Springs 	269	1.249138228127
warriors	to 	269	1.249138228127
Wonderful	World 	269	1.249138228127
activist	in 	268	1.244494591591
Agriculture	Organization 	268	1.244494591591
assembly	that 	268	1.244494591591
Assistance	Program 	268	1.244494591591
assurance	that 	268	1.244494591591
aunt	of 	268	1.244494591591
automorphism	group 	268	1.244494591591
Ballroom	in 	268	1.244494591591
behave	like 	268	1.244494591591
boarded	a 	268	1.244494591591
Brandeis	University 	268	1.244494591591
cc	and 	268	1.244494591591
chairman	from 	268	1.244494591591
chances	to 	268	1.244494591591
charm	of 	268	1.244494591591
civilian	deaths 	268	1.244494591591
clerk	to 	268	1.244494591591
cognitive	and 	268	1.244494591591
Cold	Spring 	268	1.244494591591
collaborative	effort 	268	1.244494591591
collectible	card 	268	1.244494591591
comfortable	and 	268	1.244494591591
conscientious	objector 	268	1.244494591591
coordinating	the 	268	1.244494591591
corner	in 	268	1.244494591591
crushing	the 	268	1.244494591591
dams	on 	268	1.244494591591
Danish	national 	268	1.244494591591
deposits	were 	268	1.244494591591
differing	from 	268	1.244494591591
diversified	into 	268	1.244494591591
doubles	as 	268	1.244494591591
entity	of 	268	1.244494591591
Fashion	Week 	268	1.244494591591
females	of 	268	1.244494591591
flowed	into 	268	1.244494591591
Greeks	in 	268	1.244494591591
Grenadier	Guards 	268	1.244494591591
hide	and 	268	1.244494591591
hints	that 	268	1.244494591591
hygiene	and 	268	1.244494591591
introducing	new 	268	1.244494591591
isolated	by 	268	1.244494591591
Jefferson	City 	268	1.244494591591
joint	session 	268	1.244494591591
Judge	John 	268	1.244494591591
junior	team 	268	1.244494591591
kilometers	to 	268	1.244494591591
leap	years 	268	1.244494591591
lengthy	and 	268	1.244494591591
LL	Cool 	268	1.244494591591
malls	in 	268	1.244494591591
matrix	with 	268	1.244494591591
memorials	to 	268	1.244494591591
middleweight	champion 	268	1.244494591591
mixing	with 	268	1.244494591591
Mobile	Bay 	268	1.244494591591
mosque	is 	268	1.244494591591
MTV	Unplugged 	268	1.244494591591
nearest	the 	268	1.244494591591
niche	in 	268	1.244494591591
nutrients	and 	268	1.244494591591
online	service 	268	1.244494591591
plains	in 	268	1.244494591591
Pop	Albums 	268	1.244494591591
predating	the 	268	1.244494591591
predict	that 	268	1.244494591591
pressured	the 	268	1.244494591591
ray	diffraction 	268	1.244494591591
retook	the 	268	1.244494591591
rhetoric	of 	268	1.244494591591
Robbie	Williams 	268	1.244494591591
Robinson	Crusoe 	268	1.244494591591
Russians	were 	268	1.244494591591
sail	on 	268	1.244494591591
sanctity	of 	268	1.244494591591
Saxon	times 	268	1.244494591591
Seleucid	Empire 	268	1.244494591591
semblance	of 	268	1.244494591591
Series	title 	268	1.244494591591
spike	in 	268	1.244494591591
streetcar	line 	268	1.244494591591
supreme	command 	268	1.244494591591
Symphony	of 	268	1.244494591591
tail	lights 	268	1.244494591591
tastes	of 	268	1.244494591591
Theodosius	I 	268	1.244494591591
touchdown	in 	268	1.244494591591
toward	an 	268	1.244494591591
tribunal	of 	268	1.244494591591
turmoil	of 	268	1.244494591591
vault	of 	268	1.244494591591
weekly	newspapers 	268	1.244494591591
wider	variety 	268	1.244494591591
wilderness	and 	268	1.244494591591
Woman	Suffrage 	268	1.244494591591
acceptable	in 	267	1.239850955056
amateur	draft 	267	1.239850955056
attracts	a 	267	1.239850955056
automatic	transmissions 	267	1.239850955056
baptism	and 	267	1.239850955056
bless	the 	267	1.239850955056
borough	has 	267	1.239850955056
borough's	population 	267	1.239850955056
categorized	into 	267	1.239850955056
Celine	Dion 	267	1.239850955056
cervical	cancer 	267	1.239850955056
Charlie's	Angels 	267	1.239850955056
circuits	and 	267	1.239850955056
compensated	by 	267	1.239850955056
congestion	on 	267	1.239850955056
conscious	and 	267	1.239850955056
consisting	mainly 	267	1.239850955056
convent	in 	267	1.239850955056
correspondent	of 	267	1.239850955056
cosmological	constant 	267	1.239850955056
couldn't	get 	267	1.239850955056
deployments	to 	267	1.239850955056
desires	of 	267	1.239850955056
Devil	in 	267	1.239850955056
examinations	and 	267	1.239850955056
excel	in 	267	1.239850955056
farther	to 	267	1.239850955056
formations	and 	267	1.239850955056
Gary	Cooper 	267	1.239850955056
gasoline	engine 	267	1.239850955056
generate	electricity 	267	1.239850955056
Glacial	Lake 	267	1.239850955056
graph	with 	267	1.239850955056
gunned	down 	267	1.239850955056
habitats	in 	267	1.239850955056
Hadrian's	Wall 	267	1.239850955056
Happy	Valley 	267	1.239850955056
hardware	to 	267	1.239850955056
Harold	Macmillan 	267	1.239850955056
harvested	from 	267	1.239850955056
Henderson	Field 	267	1.239850955056
Highway	at 	267	1.239850955056
homeomorphic	to 	267	1.239850955056
injured	during 	267	1.239850955056
Jordan	in 	267	1.239850955056
kit	and 	267	1.239850955056
latter's	death 	267	1.239850955056
Leipzig	and 	267	1.239850955056
Leonid	Brezhnev 	267	1.239850955056
Lexington	and 	267	1.239850955056
Line	station 	267	1.239850955056
Lone	Wolf 	267	1.239850955056
marginal	cost 	267	1.239850955056
massacre	was 	267	1.239850955056
MGM	Grand 	267	1.239850955056
monetary	system 	267	1.239850955056
Nationalist	government 	267	1.239850955056
novelization	of 	267	1.239850955056
obligation	of 	267	1.239850955056
panel	in 	267	1.239850955056
performers	who 	267	1.239850955056
persisted	until 	267	1.239850955056
Press	Club 	267	1.239850955056
programmed	by 	267	1.239850955056
proposals	have 	267	1.239850955056
pumps	and 	267	1.239850955056
quadratic	form 	267	1.239850955056
reigning	monarch 	267	1.239850955056
reigning	world 	267	1.239850955056
retaining	its 	267	1.239850955056
scholarship	at 	267	1.239850955056
shaft	of 	267	1.239850955056
shifting	to 	267	1.239850955056
sponsorship	from 	267	1.239850955056
sported	a 	267	1.239850955056
stereotypes	of 	267	1.239850955056
substantial	portion 	267	1.239850955056
tempered	by 	267	1.239850955056
tennis	tournament 	267	1.239850955056
terrain	in 	267	1.239850955056
transcripts	of 	267	1.239850955056
Use	Your 	267	1.239850955056
veto	power 	267	1.239850955056
Vietnam	to 	267	1.239850955056
Visual	Studio 	267	1.239850955056
Wayne	State 	267	1.239850955056
accidents	in 	266	1.235207318520
Alpha	Kappa 	266	1.235207318520
ambassador	and 	266	1.235207318520
arise	when 	266	1.235207318520
ascertain	the 	266	1.235207318520
assessed	the 	266	1.235207318520
atomic	weapons 	266	1.235207318520
averaged	over 	266	1.235207318520
baby	boy 	266	1.235207318520
bend	of 	266	1.235207318520
beside	his 	266	1.235207318520
bestowed	by 	266	1.235207318520
breakthrough	came 	266	1.235207318520
Buddha	and 	266	1.235207318520
ceiling	and 	266	1.235207318520
chairman	is 	266	1.235207318520
Chatham	and 	266	1.235207318520
classify	the 	266	1.235207318520
complaints	that 	266	1.235207318520
confiscated	and 	266	1.235207318520
contiguous	with 	266	1.235207318520
continuously	in 	266	1.235207318520
contracted	the 	266	1.235207318520
correct	in 	266	1.235207318520
Criterion	Collection 	266	1.235207318520
crowds	in 	266	1.235207318520
desirable	for 	266	1.235207318520
detonation	of 	266	1.235207318520
Deus	Ex 	266	1.235207318520
dinner	and 	266	1.235207318520
dispersed	by 	266	1.235207318520
dragon	boat 	266	1.235207318520
drainage	and 	266	1.235207318520
draws	its 	266	1.235207318520
drought	in 	266	1.235207318520
duchy	was 	266	1.235207318520
ethylene	oxide 	266	1.235207318520
Eve	and 	266	1.235207318520
excludes	the 	266	1.235207318520
expenditure	on 	266	1.235207318520
extradited	to 	266	1.235207318520
Eyed	Peas 	266	1.235207318520
feminist	movement 	266	1.235207318520
formulate	a 	266	1.235207318520
gloves	and 	266	1.235207318520
Go	Go 	266	1.235207318520
guidance	on 	266	1.235207318520
hitter	in 	266	1.235207318520
holiday	of 	266	1.235207318520
holy	city 	266	1.235207318520
honored	the 	266	1.235207318520
inch	and 	266	1.235207318520
ingredients	and 	266	1.235207318520
jokes	about 	266	1.235207318520
juxtaposition	of 	266	1.235207318520
knowing	what 	266	1.235207318520
Marcel	Duchamp 	266	1.235207318520
maritime	trade 	266	1.235207318520
McMaster	University 	266	1.235207318520
Mekong	River 	266	1.235207318520
mirroring	the 	266	1.235207318520
moral	values 	266	1.235207318520
Must	Die 	266	1.235207318520
opportunity	in 	266	1.235207318520
ore	deposits 	266	1.235207318520
organist	and 	266	1.235207318520
orthogonal	to 	266	1.235207318520
parental	care 	266	1.235207318520
petition	the 	266	1.235207318520
Phi	Sigma 	266	1.235207318520
programmers	to 	266	1.235207318520
qualifying	match 	266	1.235207318520
Radio	Free 	266	1.235207318520
refined	the 	266	1.235207318520
Regent	Street 	266	1.235207318520
Reid	and 	266	1.235207318520
reigned	as 	266	1.235207318520
removal	and 	266	1.235207318520
responsibilities	to 	266	1.235207318520
restraining	order 	266	1.235207318520
Reynolds	was 	266	1.235207318520
Rhino	Records 	266	1.235207318520
Rob	Van 	266	1.235207318520
root	cause 	266	1.235207318520
Salt	River 	266	1.235207318520
Sandy	and 	266	1.235207318520
sectional	area 	266	1.235207318520
stadiums	in 	266	1.235207318520
stave	off 	266	1.235207318520
stick	and 	266	1.235207318520
stimulated	the 	266	1.235207318520
stipulation	that 	266	1.235207318520
subtracted	from 	266	1.235207318520
surrounded	with 	266	1.235207318520
tariffs	on 	266	1.235207318520
teenage	girl 	266	1.235207318520
thirty	days 	266	1.235207318520
Tomb	Raider 	266	1.235207318520
toss	and 	266	1.235207318520
Turkish	government 	266	1.235207318520
Tyrannosaurus	rex 	266	1.235207318520
ushering	in 	266	1.235207318520
worldwide	as 	266	1.235207318520
AC	Milan 	265	1.230563681984
advises	the 	265	1.230563681984
amphibious	landing 	265	1.230563681984
Anglican	and 	265	1.230563681984
annexed	into 	265	1.230563681984
Apostle	of 	265	1.230563681984
barriers	and 	265	1.230563681984
beat	them 	265	1.230563681984
bells	and 	265	1.230563681984
blades	and 	265	1.230563681984
bombed	the 	265	1.230563681984
bored	with 	265	1.230563681984
boss	and 	265	1.230563681984
boss	in 	265	1.230563681984
Brad	Pitt 	265	1.230563681984
Brothers	Band 	265	1.230563681984
coating	of 	265	1.230563681984
Cole	was 	265	1.230563681984
communicated	with 	265	1.230563681984
confronting	the 	265	1.230563681984
conversation	and 	265	1.230563681984
Custom	House 	265	1.230563681984
decimated	by 	265	1.230563681984
denunciation	of 	265	1.230563681984
disappointment	of 	265	1.230563681984
Dylan	Thomas 	265	1.230563681984
escapes	the 	265	1.230563681984
evoke	the 	265	1.230563681984
exponential	function 	265	1.230563681984
February	Revolution 	265	1.230563681984
fertile	and 	265	1.230563681984
finger	and 	265	1.230563681984
freely	in 	265	1.230563681984
fungi	and 	265	1.230563681984
horn	section 	265	1.230563681984
hostilities	between 	265	1.230563681984
Hungary	to 	265	1.230563681984
idol	of 	265	1.230563681984
Image	Comics 	265	1.230563681984
instant	hit 	265	1.230563681984
Internationale	de 	265	1.230563681984
Joshua	Tree 	265	1.230563681984
liberated	from 	265	1.230563681984
Luis	Borges 	265	1.230563681984
Lynch	and 	265	1.230563681984
Majesty	the 	265	1.230563681984
Major	Junior 	265	1.230563681984
Master	Sergeant 	265	1.230563681984
Media	Research 	265	1.230563681984
mounting	a 	265	1.230563681984
negotiation	of 	265	1.230563681984
neutron	stars 	265	1.230563681984
nose	to 	265	1.230563681984
outraged	by 	265	1.230563681984
Patrick's	Cathedral 	265	1.230563681984
Peninsula	Campaign 	265	1.230563681984
piano	with 	265	1.230563681984
pistols	and 	265	1.230563681984
Players	Association 	265	1.230563681984
Porter	was 	265	1.230563681984
posts	were 	265	1.230563681984
pounds	and 	265	1.230563681984
prior	knowledge 	265	1.230563681984
profitability	of 	265	1.230563681984
profits	to 	265	1.230563681984
promotional	video 	265	1.230563681984
Prussian	Province 	265	1.230563681984
rarity	of 	265	1.230563681984
Reagan	in 	265	1.230563681984
realignment	of 	265	1.230563681984
recruited	as 	265	1.230563681984
refers	only 	265	1.230563681984
regiment	had 	265	1.230563681984
resentment	of 	265	1.230563681984
romanized	as 	265	1.230563681984
selects	the 	265	1.230563681984
slowed	by 	265	1.230563681984
spate	of 	265	1.230563681984
sunlight	and 	265	1.230563681984
surgeon	in 	265	1.230563681984
Taipei	City 	265	1.230563681984
Ted	Kennedy 	265	1.230563681984
thrust	into 	265	1.230563681984
ties	in 	265	1.230563681984
tissue	of 	265	1.230563681984
vague	and 	265	1.230563681984
veteran	and 	265	1.230563681984
wealthy	man 	265	1.230563681984
Weather	Bureau 	265	1.230563681984
workshop	and 	265	1.230563681984
abduction	of 	264	1.225920045448
adaptation	by 	264	1.225920045448
additional	material 	264	1.225920045448
adversely	affect 	264	1.225920045448
affiliates	of 	264	1.225920045448
Al	Capone 	264	1.225920045448
ambitions	to 	264	1.225920045448
anger	of 	264	1.225920045448
anthem	for 	264	1.225920045448
aptitude	for 	264	1.225920045448
architects	in 	264	1.225920045448
Azerbaijan	and 	264	1.225920045448
blank	range 	264	1.225920045448
bodily	harm 	264	1.225920045448
bows	and 	264	1.225920045448
Broz	Tito 	264	1.225920045448
Cabinet	Secretary 	264	1.225920045448
Can't	Help 	264	1.225920045448
Chapman	was 	264	1.225920045448
Collected	Poems 	264	1.225920045448
Conan	the 	264	1.225920045448
consultant	on 	264	1.225920045448
critically	and 	264	1.225920045448
crowded	with 	264	1.225920045448
Dakota	Territory 	264	1.225920045448
debated	whether 	264	1.225920045448
delighted	to 	264	1.225920045448
deviated	from 	264	1.225920045448
distinct	seasons 	264	1.225920045448
Doctors	of 	264	1.225920045448
dollar	bill 	264	1.225920045448
dominant	force 	264	1.225920045448
Doris	Day 	264	1.225920045448
dream	to 	264	1.225920045448
Egypt	as 	264	1.225920045448
embracing	the 	264	1.225920045448
employer	is 	264	1.225920045448
Engineering	was 	264	1.225920045448
exact	sequence 	264	1.225920045448
executives	of 	264	1.225920045448
Fast	Forward 	264	1.225920045448
flexibility	to 	264	1.225920045448
flourish	in 	264	1.225920045448
foods	that 	264	1.225920045448
Gabriel	and 	264	1.225920045448
galaxy	and 	264	1.225920045448
gentle	and 	264	1.225920045448
Gray's	Inn 	264	1.225920045448
humanity	in 	264	1.225920045448
imperial	power 	264	1.225920045448
imposing	a 	264	1.225920045448
Indochina	War 	264	1.225920045448
inert	gas 	264	1.225920045448
Ivor	Novello 	264	1.225920045448
Jacques	Rousseau 	264	1.225920045448
Lance	Corporal 	264	1.225920045448
lots	in 	264	1.225920045448
Loyola	University 	264	1.225920045448
maiden	speech 	264	1.225920045448
marker	for 	264	1.225920045448
Massive	Attack 	264	1.225920045448
massively	multiplayer 	264	1.225920045448
Montreal	to 	264	1.225920045448
Moscow	on 	264	1.225920045448
mutation	of 	264	1.225920045448
Naples	in 	264	1.225920045448
Niger	River 	264	1.225920045448
notified	the 	264	1.225920045448
oak	leaves 	264	1.225920045448
palliative	care 	264	1.225920045448
parallels	with 	264	1.225920045448
peacekeeping	force 	264	1.225920045448
playoffs	and 	264	1.225920045448
Plymouth	Argyle 	264	1.225920045448
populate	the 	264	1.225920045448
preached	in 	264	1.225920045448
presentations	of 	264	1.225920045448
Preston	and 	264	1.225920045448
presumption	of 	264	1.225920045448
pro	bono 	264	1.225920045448
profession	in 	264	1.225920045448
prominently	on 	264	1.225920045448
proving	to 	264	1.225920045448
refine	the 	264	1.225920045448
reformed	as 	264	1.225920045448
Religious	Affairs 	264	1.225920045448
replied	with 	264	1.225920045448
respective	countries 	264	1.225920045448
reuniting	with 	264	1.225920045448
rigid	body 	264	1.225920045448
rounds	were 	264	1.225920045448
saint	and 	264	1.225920045448
satire	and 	264	1.225920045448
schooling	in 	264	1.225920045448
seeming	to 	264	1.225920045448
Seton	Hall 	264	1.225920045448
shots	at 	264	1.225920045448
Sony	PlayStation 	264	1.225920045448
spectral	lines 	264	1.225920045448
statehood	in 	264	1.225920045448
Steve	and 	264	1.225920045448
Sugar	Land 	264	1.225920045448
supermarkets	and 	264	1.225920045448
sworn	to 	264	1.225920045448
tea	ceremony 	264	1.225920045448
touch	screen 	264	1.225920045448
Transactions	of 	264	1.225920045448
veterans	who 	264	1.225920045448
