Word 1	Word 2	Count	perMillion
includes	the 	14255	66.195038817667
Party	of 	14247	66.157889725381
Roman	Catholic 	14241	66.130027906166
had	become 	14211	65.990718810092
except	for 	14193	65.907133352448
an	English 	14170	65.800329712125
named	the 	14168	65.791042439053
one	or 	14130	65.614584250693
name	is 	14123	65.582078794943
She	also 	14107	65.507780610370
her	husband 	14092	65.438126062333
returning	to 	14081	65.387046060440
seems	to 	14065	65.312747875867
down	to 	14064	65.308104239331
needed	to 	14063	65.303460602796
office	of 	14051	65.247736964366
position	of 	14027	65.136289687507
noted	that 	14024	65.122358777900
attached	to 	14023	65.117715141364
levels	of 	14014	65.075922412542
be	an 	13982	64.927326043397
introduced	in 	13941	64.736936945429
now	the 	13938	64.723006035822
became	an 	13935	64.709075126215
set	in 	13924	64.657995124321
field	of 	13912	64.602271485892
made	to 	13910	64.592984212820
division	of 	13909	64.588340576284
may	not 	13894	64.518686028247
him	and 	13878	64.444387843675
see	the 	13861	64.365446022566
television	series 	13860	64.360802386031
years	ago 	13851	64.319009657208
place	of 	13836	64.249355109172
below	the 	13834	64.240067836100
subject	of 	13830	64.221493289957
represented	by 	13819	64.170413288063
developed	by 	13818	64.165769651527
by	its 	13805	64.105402376562
other	than 	13803	64.096115103491
what	was 	13802	64.091471466955
appears	to 	13798	64.072896920812
had	already 	13791	64.040391465061
made	it 	13781	63.993955099703
by	John 	13775	63.966093280488
want	to 	13752	63.859289640165
from	which 	13687	63.557453265339
possible	to 	13681	63.529591446124
built	by 	13680	63.524947809589
serves	as 	13668	63.469224171159
them	in 	13647	63.371707803908
became	known 	13643	63.353133257764
also	had 	13635	63.315984165478
won	a 	13602	63.162744159797
next	to 	13585	63.083802338689
days	of 	13563	62.981642334901
via	the 	13563	62.981642334901
location	of 	13522	62.791253236934
played	by 	13516	62.763391417719
him	a 	13494	62.661231413932
be	able 	13484	62.614795048574
take	the 	13478	62.586933229359
power	of 	13472	62.559071410145
focused	on 	13444	62.429049587142
available	in 	13439	62.405831404464
island	of 	13404	62.243304125711
because	he 	13394	62.196867760353
year	of 	13369	62.080776846958
north	and 	13349	61.987904116243
created	a 	13345	61.969329570099
branch	of 	13328	61.890387748991
Museum	of 	13321	61.857882293240
North	American 	13319	61.848595020169
other	hand 	13303	61.774296835596
plans	to 	13298	61.751078652917
founder	of 	13297	61.746435016382
if	he 	13296	61.741791379846
by	many 	13282	61.676780468345
I	was 	13273	61.634987739523
without	the 	13266	61.602482283772
it	will 	13261	61.579264101093
beginning	in 	13253	61.542115008807
He	later 	13208	61.333151364696
science	fiction 	13175	61.179911359015
following	a 	13157	61.096325901371
be	made 	13148	61.054533172549
effects	of 	13143	61.031314989870
basis	of 	13136	60.998809534120
International	Airport 	13130	60.970947714905
one	in 	13073	60.706260432365
War	of 	13073	60.706260432365
Association	of 	13072	60.701616795829
serve	as 	13066	60.673754976614
any	of 	13064	60.664467703543
invasion	of 	13053	60.613387701649
created	in 	13050	60.599456792042
worked	as 	13033	60.520514970933
him	the 	13027	60.492653151719
or	to 	13011	60.418354967146
change	in 	12992	60.330125872966
arrived	in 	12978	60.265114961465
interested	in 	12961	60.186173140357
School	District 	12957	60.167598594213
railway	station 	12956	60.162954957678
success	of 	12950	60.135093138463
nominated	for 	12905	59.926129494352
join	the 	12899	59.898267675138
changes	in 	12875	59.786820398279
human	rights 	12868	59.754314942528
appears	in 	12833	59.591787663776
evidence	of 	12830	59.577856754168
focus	on 	12829	59.573213117632
included	a 	12814	59.503558569596
contributed	to 	12807	59.471053113845
held	by 	12794	59.410685838880
edge	of 	12781	59.350318563915
considered	the 	12761	59.257445833199
professor	of 	12758	59.243514923591
changed	to 	12749	59.201722194769
wrote	a 	12714	59.039194916017
large	number 	12687	58.913816729550
be	in 	12675	58.858093091121
they	could 	12669	58.830231271906
life	and 	12666	58.816300362299
founded	the 	12656	58.769863996941
after	he 	12646	58.723427631583
need	for 	12626	58.630554900867
Ministry	of 	12611	58.560900352831
by	this 	12588	58.454096712507
few	years 	12535	58.207983976111
Church	in 	12533	58.198696703039
connected	to 	12532	58.194053066503
up	and 	12524	58.156903974217
early	in 	12522	58.147616701145
be	considered 	12520	58.138329428074
placed	in 	12490	57.999020332000
believe	that 	12484	57.971158512785
having	a 	12424	57.692540320638
first	two 	12420	57.673965774495
State	University 	12419	57.669322137959
year	in 	12388	57.525369405350
started	to 	12384	57.506794859207
what	he 	12375	57.465002130384
music	and 	12353	57.362842126597
account	of 	12347	57.334980307382
without	a 	12331	57.260682122810
released	a 	12326	57.237463940131
mentioned	in 	12310	57.163165755558
San	Diego 	12310	57.163165755558
go	to 	12306	57.144591209415
given	a 	12290	57.070293024842
or	even 	12285	57.047074842163
family	of 	12233	56.805605742302
As	with 	12231	56.796318469231
do	so 	12225	56.768456650016
works	of 	12208	56.689514828908
Second	World 	12202	56.661653009693
will	not 	12199	56.647722100086
seat	of 	12191	56.610573007799
result	in 	12185	56.582711188585
days	later 	12174	56.531631186691
Catholic	Church 	12145	56.396965727153
issue	of 	12145	56.396965727153
several	years 	12118	56.271587540687
founded	by 	12114	56.253012994544
has	no 	12110	56.234438448400
appear	in 	12108	56.225151175329
city	was 	12095	56.164783900364
later	that 	12080	56.095129352327
formed	the 	12079	56.090485715791
body	of 	12065	56.025474804290
her	own 	12063	56.016187531218
men	and 	12009	55.765431158286
post	office 	12009	55.765431158286
under	a 	11997	55.709707519856
town	was 	11960	55.537892968032
Grand	Prix 	11950	55.491456602674
author	of 	11937	55.431089327709
given	by 	11927	55.384652962351
an	additional 	11926	55.380009325815
service	in 	11925	55.375365689280
surrounded	by 	11923	55.366078416208
purpose	of 	11904	55.277849322028
name	to 	11882	55.175689318241
method	of 	11863	55.087460224061
has	two 	11862	55.082816587525
several	other 	11845	55.003874766416
charge	of 	11841	54.985300220273
often	used 	11837	54.966725674130
support	the 	11836	54.962082037594
states	of 	11833	54.948151127987
government	and 	11829	54.929576581844
had	previously 	11827	54.920289308772
have	an 	11825	54.911002035701
would	later 	11817	54.873852943414
contact	with 	11811	54.845991124200
participate	in 	11782	54.711325664662
Center	for 	11771	54.660245662768
married	to 	11768	54.646314753161
War	and 	11759	54.604522024339
took	a 	11741	54.520936566694
advantage	of 	11739	54.511649293623
effort	to 	11719	54.418776562907
million	in 	11709	54.372340197549
apart	from 	11699	54.325903832191
leaving	the 	11683	54.251605647619
Since	then 	11670	54.191238372653
existence	of 	11659	54.140158370760
influence	of 	11658	54.135514734224
only	two 	11632	54.014780184293
into	two 	11628	53.996205638150
onto	the 	11624	53.977631092007
buried	in 	11622	53.968343818936
into	an 	11609	53.907976543970
area	was 	11607	53.898689270899
referring	to 	11585	53.796529267111
equipped	with 	11561	53.685081990252
all	three 	11556	53.661863807574
suggests	that 	11534	53.559703803786
beyond	the 	11512	53.457543799999
attributed	to 	11508	53.438969253856
several	of 	11470	53.262511065496
limited	to 	11469	53.257867428960
lot	of 	11440	53.123201969422
accompanied	by 	11431	53.081409240600
her	father 	11430	53.076765604064
held	the 	11420	53.030329238706
war	in 	11409	52.979249236813
role	as 	11407	52.969961963741
played	the 	11400	52.937456507990
Note	that 	11398	52.928169234919
from	one 	11394	52.909594688776
attack	on 	11380	52.844583777275
who	would 	11370	52.798147411917
most	notably 	11349	52.700631044665
where	a 	11328	52.603114677414
try	to 	11283	52.394151033303
been	in 	11277	52.366289214088
cause	of 	11268	52.324496485266
opportunity	to 	11268	52.324496485266
still	in 	11262	52.296634666052
video	game 	11229	52.143394660371
making	the 	11218	52.092314658477
available	for 	11201	52.013372837369
class	of 	11193	51.976223745082
rights	to 	11184	51.934431016260
than	one 	11184	51.934431016260
promoted	to 	11178	51.906569197045
recorded	in 	11177	51.901925560510
though	it 	11154	51.795121920186
graduated	from 	11145	51.753329191364
knowledge	of 	11137	51.716180099078
means	that 	11134	51.702249189471
St.	Louis 	11120	51.637238277970
England	and 	11109	51.586158276076
sold	to 	11108	51.581514639540
results	in 	11106	51.572227366469
risk	of 	11098	51.535078274182
settled	in 	11092	51.507216454968
this	area 	11081	51.456136453074
degree	of 	11059	51.353976449287
signed	a 	11052	51.321470993536
sought	to 	11049	51.307540083929
Society	of 	11038	51.256460082035
degree	in 	11033	51.233241899356
started	in 	11023	51.186805533998
died	on 	11013	51.140369168640
life	in 	10999	51.075358257139
held	at 	10996	51.061427347532
I	am 	10991	51.038209164853
revealed	that 	10968	50.931405524530
before	being 	10964	50.912830978387
created	the 	10957	50.880325522636
called	for 	10954	50.866394613029
record	of 	10940	50.801383701528
some	time 	10932	50.764234609241
back	in 	10928	50.745660063098
over	time 	10927	50.741016426562
all	time 	10912	50.671361878526
pair	of 	10910	50.662074605454
College	in 	10907	50.648143695847
how	the 	10905	50.638856422775
direction	of 	10900	50.615638240096
commander	of 	10873	50.490260053630
working	on 	10857	50.415961869057
not	in 	10855	50.406674595986
house	in 	10848	50.374169140235
Europe	and 	10845	50.360238230628
ahead	of 	10844	50.355594594092
present	in 	10843	50.350950957556
party	in 	10832	50.299870955663
local	government 	10827	50.276652772984
numbers	of 	10824	50.262721863376
work	with 	10808	50.188423678804
three	of 	10804	50.169849132660
town	is 	10802	50.160561859589
provide	a 	10772	50.021252763515
favor	of 	10770	50.011965490444
use	a 	10766	49.993390944300
starred	in 	10738	49.863369121298
wrote	the 	10726	49.807645482869
make	it 	10724	49.798358209797
or	not 	10722	49.789070936726
winning	the 	10715	49.756565480975
attempting	to 	10714	49.751921844439
just	as 	10712	49.742634571368
Democratic	Party 	10706	49.714772752153
died	of 	10697	49.672980023331
been	found 	10683	49.607969111830
developed	a 	10673	49.561532746472
they	may 	10671	49.552245473401
County	of 	10670	49.547601836865
States	in 	10650	49.454729106149
years	and 	10646	49.436154560006
work	was 	10640	49.408292740791
River	and 	10632	49.371143648505
home	in 	10627	49.347925465826
Major	League 	10620	49.315420010075
station	in 	10615	49.292201827396
armed	forces 	10609	49.264340008182
This	has 	10597	49.208616369752
father	of 	10584	49.148249094787
once	the 	10582	49.138961821715
out	that 	10548	48.981078179499
all	over 	10545	48.967147269891
government	in 	10544	48.962503633355
per	year 	10538	48.934641814141
far	as 	10517	48.837125446889
published	a 	10516	48.832481810353
could	have 	10512	48.813907264210
established	the 	10511	48.809263627674
established	a 	10510	48.804619991139
state	and 	10504	48.776758171924
combined	with 	10485	48.688529077744
piece	of 	10483	48.679241804672
planned	to 	10468	48.609587256635
power	to 	10449	48.521358162455
these	two 	10443	48.493496343241
east	and 	10434	48.451703614419
were	killed 	10427	48.419198158668
engaged	in 	10426	48.414554522132
decision	to 	10419	48.382049066382
Bishop	of 	10415	48.363474520239
quality	of 	10411	48.344899974096
wrote	that 	10405	48.317038154881
held	on 	10404	48.312394518345
available	to 	10396	48.275245426059
average	of 	10390	48.247383606844
grew	up 	10390	48.247383606844
system	is 	10390	48.247383606844
later	became 	10383	48.214878151093
killed	in 	10381	48.205590878022
took	part 	10377	48.187016331879
up	by 	10372	48.163798149200
used	a 	10362	48.117361783842
open	to 	10361	48.112718147306
this	point 	10352	48.070925418484
while	he 	10351	48.066281781948
same	name 	10349	48.056994508877
saying	that 	10318	47.913041776267
treatment	of 	10318	47.913041776267
attended	the 	10313	47.889823593588
have	had 	10308	47.866605410909
first	and 	10296	47.810881772480
would	become 	10295	47.806238135944
used	on 	10293	47.796950862872
about	his 	10291	47.787663589801
such	that 	10285	47.759801770586
uses	the 	10271	47.694790859085
should	not 	10268	47.680859949478
leads	to 	10266	47.671572676406
mayor	of 	10247	47.583343582226
now	known 	10242	47.560125399547
name	for 	10234	47.522976307261
made	from 	10229	47.499758124582
none	of 	10218	47.448678122688
I	have 	10212	47.420816303474
toward	the 	10212	47.420816303474
worked	with 	10204	47.383667211187
we	have 	10189	47.314012663150
commonly	used 	10187	47.304725390079
New	Orleans 	10147	47.118979928647
structure	of 	10143	47.100405382504
early	as 	10141	47.091118109433
science	and 	10139	47.081830836361
team	in 	10139	47.081830836361
described	by 	10131	47.044681744075
schools	in 	10129	47.035394471003
becoming	the 	10117	46.979670832574
corner	of 	10109	46.942521740287
rank	of 	10108	46.937878103752
Football	League 	10104	46.919303557608
effect	of 	10101	46.905372648001
though	he 	10090	46.854292646107
South	Wales 	10077	46.793925371142
built	on 	10064	46.733558096177
adjacent	to 	10058	46.705696276962
removed	from 	10043	46.636041728925
area	in 	10030	46.575674453960
Communist	Party 	10030	46.575674453960
even	if 	10018	46.519950815531
among	others 	10009	46.478158086708
point	in 	10006	46.464227177101
built	a 	10005	46.459583540565
common	in 	10004	46.454939904030
one	year 	9988	46.380641719457
addition	of 	9968	46.287768988741
Northern	Ireland 	9965	46.273838079134
equivalent	to 	9963	46.264550806062
contrast	to 	9962	46.259907169526
station	is 	9938	46.148459892667
during	which 	9937	46.143816256132
described	the 	9920	46.064874435023
efforts	to 	9917	46.050943525416
includes	a 	9915	46.041656252344
characterized	by 	9912	46.027725342737
produced	in 	9912	46.027725342737
this	case 	9911	46.023081706201
formed	a 	9899	45.967358067772
takes	place 	9897	45.958070794700
whether	the 	9890	45.925565338950
formed	by 	9881	45.883772610128
ended	in 	9876	45.860554427449
released	by 	9875	45.855910790913
both	sides 	9867	45.818761698627
converted	to 	9865	45.809474425555
leave	the 	9858	45.776968969804
opposition	to 	9852	45.749107150590
Puerto	Rico 	9851	45.744463514054
speed	of 	9844	45.711958058303
opened	on 	9842	45.702670785232
almost	all 	9832	45.656234419874
play	in 	9830	45.646947146802
than	in 	9828	45.637659873731
reign	of 	9821	45.605154417980
company	was 	9818	45.591223508373
several	times 	9816	45.581936235301
ranging	from 	9815	45.577292598765
Hong	Kong 	9802	45.516925323800
include	a 	9802	45.516925323800
number	one 	9792	45.470488958442
now	a 	9788	45.451914412299
